position,gsis_id,display_name,rookie_year,college_conference,draft_number,status,team_abbr,height,weight,college_name,years_of_experience,birth_date,team_seq,player_id,season,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,fumbles_lost
TE,00-0030472,Jordan Reed,2013.0,Southeastern Conference,85.0,ACT,SF,74.0,242.0,Florida,8,1990-07-03,1.0,00-0030472,2014,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,50,65,465.0,0,1.0,1.0,272.0,284.0,23.0,3.131445406005259,0,16.93637952086228,1.864165866668522,1.2116875415907105,3.64443007911628,0.0,44.5,94.5,11,0.17379679144385027,0.10810810810810811,0.1472265422498704,0.3471816736522619,0.15,0.0,0.184,0.17037037037037037,0.075,0.12,1.2433155080213905,0.10258358662613981,1.0
TE,00-0030472,Jordan Reed,2013.0,Southeastern Conference,85.0,ACT,SF,74.0,242.0,Florida,8,1990-07-03,1.0,00-0030472,2015,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,87,114,952.0,11,3.0,2.0,752.0,468.0,54.0,54.52404345573174,0,19.2570894079465,3.3630226244214874,2.6596737578366723,6.906305567117902,0.0,157.2,244.2,14,0.23799582463465555,0.19451629591308847,0.2669709070165431,0.5126067736824541,0.2454240783707141,0.39285714285714285,0.29508196721311475,0.3080568720379147,0.31914061061392845,0.27491069126799983,1.9874739039665972,0.18100151205194343,2.0
TE,00-0030472,Jordan Reed,2013.0,Southeastern Conference,85.0,ACT,SF,74.0,242.0,Florida,8,1990-07-03,1.0,00-0030472,2016,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,66,89,686.0,6,1.0,1.0,644.0,264.0,41.0,30.7349786477877,0,13.110744948541111,2.292462819294557,2.0645462945862665,4.883876635152222,0.0,102.60000000000001,168.6,12,0.19017094017094016,0.16148445336008024,0.17345597897503284,0.41444397294447444,0.1785063752276867,0.3,0.22527472527472528,0.23267326732673269,0.23925318761384334,0.20280510018214937,1.4658119658119657,0.14072046205722297,1.0
TE,00-0030472,Jordan Reed,2013.0,Southeastern Conference,85.0,ACT,SF,74.0,242.0,Florida,8,1990-07-03,1.0,00-0030472,2017,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,27,35,211.0,2,1.0,0.0,225.0,72.0,10.0,8.10218573041493,0,4.900741534373248,1.0450854700854701,0.9629988171636223,2.2417273771427406,0.0,33.1,60.099999999999994,6,0.16908212560386474,0.15,0.0846063454759107,0.3736231884057971,0.13745928338762214,0.2,0.1282051282051282,0.13636363636363635,0.16872964169381108,0.14996742671009772,1.0193236714975846,0.1153329495298407,0.0
TE,00-0030472,Jordan Reed,2013.0,Southeastern Conference,85.0,ACT,SF,74.0,242.0,Florida,8,1990-07-03,1.0,00-0030472,2018,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,54,84,558.0,2,1.0,1.0,575.0,231.0,26.0,-1.1985553877683852,0,13.028031659739527,2.7077772699647884,2.2733728701210083,5.653026914031888,0.0,65.8,119.8,13,0.19399538106235567,0.16671498985213104,0.17085798816568049,0.42436506347523834,0.19341421143847487,0.14285714285714285,0.1984732824427481,0.19310344827586207,0.16813567714780886,0.18330279772220848,1.2886836027713626,0.11870788743559255,1.0
TE,00-0030472,Jordan Reed,2013.0,Southeastern Conference,85.0,ACT,SF,74.0,242.0,Florida,8,1990-07-03,1.0,00-0030472,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,26,46,231.0,4,0.0,0.0,370.0,84.0,16.0,4.329654821074109,0,8.388276583034648,1.352754920168837,1.7666593766968997,3.265793943941085,0.0,47.1,73.1,10,0.12994350282485875,0.16010385114668974,0.059447983014861996,0.32299833515463994,0.08648446274803444,0.23529411764705882,0.12307692307692308,0.1360544217687075,0.16088929019754664,0.11624639372783932,0.652542372881356,0.08011485686730085,0.0
WR,00-0039751,Jordan Whittington,2024.0,Big Twelve Conference,213.0,ACT,LA,73.0,204.0,Texas,0,2000-10-01,,00-0039751,2024,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,12.0,0,0.0,0.0,2.0,3.0716409037122503,0,22,28,293.0,0,0.0,0.0,151.0,203.0,14.0,16.500214063329622,0,18.955217128647494,0.8383074335847949,0.5628309992553728,1.6514428498559532,0.0,30.5,52.5,6,0.14,0.10515320334261838,0.2827298050139276,0.29412256267409476,0.20290858725761773,0.0,0.2222222222222222,0.208955223880597,0.10145429362880887,0.1623268698060942,1.465,0.11672892209178229,0.0
WR,00-0026176,Jordy Nelson,2008.0,Big Twelve Conference,36.0,ACT,OAK,75.0,217.0,Kansas State,11,1985-05-31,1.0,00-0026176,2008,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,33,33,366.0,2,0.0,0.0,277.0,89.0,18.0,35.19965090377623,0,21.000705123628663,1.6051672369556849,1.9552595293831678,3.776432526001744,0.0,48.6,81.6,15,0.06358381502890173,0.059365623660522934,0.059571619812583666,0.14286822147177095,0.09467149508535955,0.07407407407407407,0.10227272727272728,0.09852216748768473,0.08437278457971681,0.09055201088310247,0.7052023121387283,0.06094828358877834,0.0
WR,00-0026176,Jordy Nelson,2008.0,Big Twelve Conference,36.0,ACT,OAK,75.0,217.0,Kansas State,11,1985-05-31,1.0,00-0026176,2009,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,22,31,320.0,2,0.0,0.0,378.0,89.0,15.0,22.61304088117322,0,17.188716807641782,0.9253636362539148,1.2231602547110858,2.2442576326786323,0.0,44.0,66.0,12,0.07434052757793765,0.10063897763578275,0.05643627140139505,0.19202197347553268,0.0963855421686747,0.1,0.10204081632653061,0.10179640718562874,0.09819277108433735,0.09710843373493977,0.7673860911270983,0.056935817805383024,0.0
WR,00-0026176,Jordy Nelson,2008.0,Big Twelve Conference,36.0,ACT,OAK,75.0,217.0,Kansas State,11,1985-05-31,1.0,00-0026176,2010,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,45,64,582.0,2,1.0,1.0,662.0,250.0,25.0,29.47735917653153,0,20.978854306795483,1.9003372015162077,2.0680406143009766,4.298134232284995,0.0,68.2,113.2,16,0.11829944547134935,0.13250600480384309,0.12406947890818859,0.2834539720500985,0.1336394948335247,0.06451612903225806,0.12254901960784313,0.1148936170212766,0.09907781193289138,0.11981482167327137,1.0757855822550833,0.07730656286280134,1.0
WR,00-0026176,Jordy Nelson,2008.0,Big Twelve Conference,36.0,ACT,OAK,75.0,217.0,Kansas State,11,1985-05-31,1.0,00-0026176,2011,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,68,96,1263.0,15,0.0,0.0,1196.0,411.0,47.0,83.62540231530768,0,22.553668046525893,2.8334741953243077,3.792493314730267,6.904956613297648,0.0,216.3,284.3,16,0.17422867513611615,0.23706640237859267,0.1833184656556646,0.45099613460704835,0.2450523864959255,0.29411764705882354,0.20434782608695654,0.2206405693950178,0.2695850167773745,0.25486543860850513,2.292196007259528,0.15583547106930648,0.0
WR,00-0026176,Jordy Nelson,2008.0,Big Twelve Conference,36.0,ACT,OAK,75.0,217.0,Kansas State,11,1985-05-31,1.0,00-0026176,2012,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,49,73,745.0,7,0.0,0.0,898.0,251.0,36.0,47.881092240684666,1,10.637963037036348,2.095820264702135,3.191343683503997,5.377670975506001,0.0,118.50000000000001,167.5,12,0.17298578199052134,0.26718238619458495,0.15628891656288915,0.47322458194144995,0.2229871296019156,0.21875,0.21686746987951808,0.21717171717171718,0.2208685648009578,0.22213970368153252,1.7654028436018958,0.13896493935321153,0.0
WR,00-0026176,Jordy Nelson,2008.0,Big Twelve Conference,36.0,ACT,OAK,75.0,217.0,Kansas State,11,1985-05-31,1.0,00-0026176,2013,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,85,127,1314.0,8,0.0,0.0,1367.0,408.0,60.0,55.64465729141074,0,15.938048722074852,3.7878401092078553,5.095085556518627,9.248320053374822,0.0,179.4,264.40000000000003,16,0.22280701754385965,0.3147593829150357,0.1827956989247312,0.586018032647818,0.2895548699867783,0.32,0.29850746268656714,0.3008849557522124,0.30477743499338916,0.29564389598942264,2.305263157894737,0.1729325275357769,0.0
WR,00-0026176,Jordy Nelson,2008.0,Big Twelve Conference,36.0,ACT,OAK,75.0,217.0,Kansas State,11,1985-05-31,1.0,00-0026176,2014,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,98,151,1519.0,13,0.0,0.0,1733.0,501.0,71.0,85.06249716227468,0,15.708058474557095,4.542510296279858,6.377733377235374,11.278178808484547,0.0,229.9,327.90000000000003,16,0.28171641791044777,0.40069364161849713,0.23948374760994265,0.7431295401604694,0.34157859230942206,0.34210526315789475,0.31981981981981983,0.3230769230769231,0.3418419277336584,0.3416839264791166,2.833955223880597,0.20249740625463172,0.0
WR,00-0026176,Jordy Nelson,2008.0,Big Twelve Conference,36.0,ACT,OAK,75.0,217.0,Kansas State,11,1985-05-31,1.0,00-0026176,2016,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,97,152,1257.0,14,1.0,1.0,1862.0,361.0,62.0,72.27184235638282,0,12.960074604584769,4.091770566574728,5.334186596295983,9.87158646726928,0.0,207.70000000000002,304.7,16,0.24516129032258063,0.345646927789122,0.17670093000489476,0.6442594777151686,0.2827896512935883,0.35,0.27927927927927926,0.2900763358778626,0.3163948256467941,0.29623172103487067,2.0274193548387096,0.18631527455056865,1.0
WR,00-0026176,Jordy Nelson,2008.0,Big Twelve Conference,36.0,ACT,OAK,75.0,217.0,Kansas State,11,1985-05-31,1.0,00-0026176,2017,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,53,88,482.0,6,0.0,0.0,964.0,128.0,38.0,-4.554180268941394,0,8.19372743647572,2.6963212410908115,3.954150533982472,6.812387235423947,0.0,84.2,137.2,14,0.18333333333333332,0.2664455500276396,0.08409986859395532,0.48815644002211167,0.16088117489986647,0.2727272727272727,0.25675675675675674,0.25882352941176473,0.2168042238135696,0.18325039446534772,1.0041666666666667,0.12134720158494304,0.0
WR,00-0026176,Jordy Nelson,2008.0,Big Twelve Conference,36.0,ACT,OAK,75.0,217.0,Kansas State,11,1985-05-31,1.0,00-0026176,2018,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-2.0,0,0.0,0.0,0.0,-1.1730702456552535,0,63,88,739.0,3,0.0,0.0,812.0,241.0,36.0,19.06970356851592,1,12.385965992882117,2.6753545435315385,3.7593701799373145,6.644590941253427,0.0,93.7,156.70000000000002,15,0.1676190476190476,0.2287323943661972,0.1271097046413502,0.4344144869215292,0.19120310478654592,0.17647058823529413,0.19148936170212766,0.1902439024390244,0.18383684651092003,0.18825660147629558,1.4076190476190475,0.12660580108265332,0.0
QB,00-0034857,Josh Allen,2018.0,Mountain West Conference,7.0,ACT,BUF,77.0,237.0,Wyoming,7,1996-05-21,1.0,00-0034857,2018,168,319,2044.0,10,12.0,28.0,213.0,3,1,3509.0,913.0,88.0,-40.56535742536212,1,7.912388818404372,0.5488641682280593,89,631.0,8,5.0,1.0,41.0,33.82010488156174,0,0,1,0.0,0,0.0,0.0,13.0,0.0,0.0,-1.4740563493601413,0,0.0,0.02857142857142857,0.0436241610738255,0.0733940556088207,0.0,206.86,206.86,12,0.002849002849002849,0.003459286854709952,0.0,0.0070409337572722355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2671367322692288,2.0
QB,00-0034857,Josh Allen,2018.0,Mountain West Conference,7.0,ACT,BUF,77.0,237.0,Wyoming,7,1996-05-21,1.0,00-0034857,2019,271,461,3089.0,20,9.0,38.0,237.0,7,2,4262.0,1340.0,146.0,-14.157731519956315,2,12.032474863858623,1.2879287351255515,109,510.0,9,7.0,2.0,42.0,18.576663063214504,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,288.56,288.56,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229555145420989,4.0
QB,00-0034857,Josh Allen,2018.0,Mountain West Conference,7.0,ACT,BUF,77.0,237.0,Wyoming,7,1996-05-21,1.0,00-0034857,2020,396,572,4544.0,37,10.0,26.0,159.0,5,2,4857.0,1871.0,228.0,169.85448324955723,0,15.86662969639334,2.9455342467594643,102,421.0,8,4.0,4.0,38.0,0.1238734730746005,0,1,1,12.0,1,0.0,0.0,-5.0,17.0,1.0,2.2947238330962136,0,0.0,0.022222222222222223,-0.01644736842105263,0.02182017543859649,0.0,395.06,396.06,16,0.0016778523489932886,-0.0009740892265731541,0.008735868448098663,0.0017375071422314095,0.0025073129962390303,0.025,0.004166666666666667,0.007142857142857143,0.013753656498119516,0.007005850396991226,0.020134228187919462,0.23102768412333607,6.0
QB,00-0034857,Josh Allen,2018.0,Mountain West Conference,7.0,ACT,BUF,77.0,237.0,Wyoming,7,1996-05-21,1.0,00-0034857,2021,409,646,4407.0,36,15.0,26.0,164.0,3,1,5295.0,1734.0,234.0,80.83385779358214,1,14.682545592565798,2.229759597806658,122,763.0,6,5.0,2.0,53.0,55.54071763407837,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,402.58,402.58,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23590975681218868,3.0
QB,00-0034857,Josh Allen,2018.0,Mountain West Conference,7.0,ACT,BUF,77.0,237.0,Wyoming,7,1996-05-21,1.0,00-0034857,2022,359,567,4283.0,35,14.0,33.0,162.0,6,3,5229.0,1588.0,212.0,100.66942584986512,1,13.43917033603296,2.159936884024283,124,762.0,7,7.0,2.0,55.0,39.349782443182335,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,395.52,395.52,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2486077413353112,5.0
QB,00-0034857,Josh Allen,2018.0,Mountain West Conference,7.0,ACT,BUF,77.0,237.0,Wyoming,7,1996-05-21,1.0,00-0034857,2023,385,579,4306.0,29,18.0,24.0,152.0,2,1,5022.0,1973.0,199.0,90.53379821970739,3,15.454787458337861,2.502915588839499,111,524.0,15,4.0,2.0,57.0,54.38192837900933,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,394.64,394.64,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24710714822421478,3.0
QB,00-0034857,Josh Allen,2018.0,Mountain West Conference,7.0,ACT,BUF,77.0,237.0,Wyoming,7,1996-05-21,1.0,00-0034857,2024,307,483,3731.0,28,6.0,14.0,63.0,5,2,4022.0,2005.0,173.0,129.05507279586547,1,16.3892658490939,2.794124355740116,102,531.0,12,0.0,0.0,51.0,57.00550150926268,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,372.34000000000003,372.34000000000003,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24632829659424704,2.0
WR,00-0038997,Josh Downs,2023.0,Atlantic Coast Conference,79.0,ACT,IND,70.0,175.0,North Carolina,2,2001-08-12,,00-0038997,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,68,98,771.0,2,0.0,0.0,707.0,371.0,30.0,26.507601022795914,0,23.501008831227864,2.9465459404658887,2.9015453283740356,6.450900640560658,0.0,89.10000000000001,157.1,17,0.17073170731707318,0.16615746180963573,0.1991411701556629,0.3890235304233184,0.19860896445131376,0.1111111111111111,0.16853932584269662,0.16326530612244897,0.15486003778121243,0.18110939378327326,1.343205574912892,0.11348040277958363,0.0
WR,00-0038997,Josh Downs,2023.0,Atlantic Coast Conference,79.0,ACT,IND,70.0,175.0,North Carolina,2,2001-08-12,,00-0038997,2024,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-1.0,0,0.0,0.0,0.0,-0.872418099315837,0,72,107,803.0,5,0.0,0.0,734.0,396.0,40.0,25.597263740516766,0,13.3521999507598,3.6474783078008883,2.3135079041157143,7.090672994582333,0.0,110.2,182.2,14,0.24541284403669725,0.1702226345083488,0.30817120622568095,0.5042973736617249,0.2612231620039037,0.3333333333333333,0.28169014084507044,0.28662420382165604,0.29727824766861854,0.27564519626978967,1.841743119266055,0.1683358586791825,0.0
RB,00-0035700,Josh Jacobs,2019.0,Southeastern Conference,24.0,ACT,GB,70.0,220.0,Alabama,6,1998-02-11,1.0,00-0035700,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,242,1150.0,7,1.0,1.0,53.0,-9.49242092085179,0,20,27,166.0,0,0.0,0.0,-34.0,183.0,8.0,3.9075577011099085,0,0.26587301587301493,0.9088978524462396,-0.1858095968697983,1.2332800608605006,0.0,171.6,191.6,13,0.06537530266343826,-0.01221703197987783,0.1105072463768116,0.08828932841125511,0.05243209096651927,0.0,0.05128205128205128,0.04597701149425287,0.026216045483259634,0.04194567277321542,0.4019370460048426,0.17351300441932913,1.0
RB,00-0035700,Josh Jacobs,2019.0,Southeastern Conference,24.0,ACT,GB,70.0,220.0,Alabama,6,1998-02-11,1.0,00-0035700,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,273,1065.0,12,2.0,2.0,61.0,-33.04106864911293,0,33,45,238.0,0,0.0,0.0,33.0,238.0,9.0,0.2612802999903978,0,81.41805555555555,1.4210936030700827,0.11158230231735615,2.209748016227273,0.0,198.3,231.3,15,0.08928571428571429,0.008264462809917356,0.1261930010604454,0.1405401416765053,0.059470264867566215,0.0,0.047619047619047616,0.04205607476635514,0.029735132433783108,0.04757621189405298,0.4722222222222222,0.16431291202546033,2.0
RB,00-0035700,Josh Jacobs,2019.0,Southeastern Conference,24.0,ACT,GB,70.0,220.0,Alabama,6,1998-02-11,1.0,00-0035700,2021,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,217,872.0,9,2.0,2.0,45.0,-32.179233697576834,0,54,64,348.0,0,0.0,0.0,-27.0,395.0,14.0,-5.931718474118636,0,-46.63893557422969,1.8913345340377095,-0.1835206035186899,2.708537378593481,0.0,172.0,226.0,15,0.11678832116788321,-0.006118286879673691,0.20246027678113787,0.17028785224808587,0.08613861386138613,0.0,0.07692307692307693,0.06965174129353234,0.043069306930693066,0.0689108910891089,0.635036496350365,0.17316680714121524,2.0
RB,00-0035700,Josh Jacobs,2019.0,Southeastern Conference,24.0,ACT,GB,70.0,220.0,Alabama,6,1998-02-11,1.0,00-0035700,2022,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,340,1653.0,12,2.0,0.0,93.0,-0.7340852129001023,0,53,64,400.0,0,1.0,1.0,35.0,374.0,16.0,2.3078707481733183,0,5.434469696969697,1.9650771764152417,0.05784303080066495,2.988105886183328,0.0,275.3,328.3,17,0.10921501706484642,0.006531069229333831,0.2101123595505618,0.16904738098073668,0.09564801530368244,0.0,0.08290155440414508,0.07239819004524888,0.04782400765184122,0.07651841224294596,0.6825938566552902,0.22452775992011928,1.0
RB,00-0035700,Josh Jacobs,2019.0,Southeastern Conference,24.0,ACT,GB,70.0,220.0,Alabama,6,1998-02-11,1.0,00-0035700,2023,0,0,0.0,0,0.0,1.0,4.0,0,0,0.0,0.0,0.0,-1.076406596112065,0,0.0,0.0,233,805.0,6,2.0,1.0,34.0,-44.319291594730835,0,37,54,296.0,0,1.0,0.0,38.0,293.0,15.0,-0.39654857995169746,0,-15.428553391053391,1.755214730213133,0.07432392301073357,2.684848841427213,0.0,144.1,181.1,13,0.12826603325415678,0.012044374009508717,0.22819314641744548,0.20203454908884216,0.10567654409139593,0.0,0.1111111111111111,0.10273972602739725,0.052838272045697965,0.08454123527311674,0.7030878859857482,0.2059264986809788,1.0
RB,00-0035700,Josh Jacobs,2019.0,Southeastern Conference,24.0,ACT,GB,70.0,220.0,Alabama,6,1998-02-11,1.0,00-0035700,2024,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,301,1329.0,15,4.0,3.0,73.0,-18.315335638095753,0,36,43,342.0,1,0.0,0.0,-41.0,403.0,15.0,3.262844723865509,0,-32.39443056943057,1.5253608276419872,-0.20320463196836908,2.145797999085122,0.0,257.1,293.1,17,0.08977035490605428,-0.00979221399570098,0.20902489626556017,0.12682176116252064,0.08682406702208682,0.03571428571428571,0.08771929824561403,0.08040201005025126,0.06126917636818627,0.0766021107605266,0.7139874739039666,0.1950021955211369,3.0
QB,00-0026300,Josh Johnson,2008.0,Pioneer Football League,160.0,ACT,WAS,75.0,219.0,San Diego,10,1986-05-15,1.0,00-0026300,2009,63,125,685.0,4,8.0,11.0,59.0,4,0,1008.0,280.0,32.0,-30.191430002775075,0,4.006898451125541,-0.09776546011451669,22,148.0,0,3.0,1.0,7.0,-1.155174590702682,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40.2,40.2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16162753296880025,1.0
QB,00-0026300,Josh Johnson,2008.0,Pioneer Football League,160.0,ACT,WAS,75.0,219.0,San Diego,10,1986-05-15,1.0,00-0026300,2010,14,16,111.0,0,0.0,2.0,8.0,0,0,108.0,51.0,5.0,-1.1618738970137201,0,4.029761904761905,0.39784345491831513,4,39.0,0,0.0,0.0,3.0,2.461690406606067,0,0,1,0.0,0,0.0,0.0,15.0,0.0,0.0,-0.5398355391807854,0,0.0,0.037037037037037035,0.08108108108108109,0.11231231231231231,0.0,8.34,8.34,8,0.003952569169960474,0.007211538461538462,0.0,0.011698084524171481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011800328258531893,0.0
QB,00-0026300,Josh Johnson,2008.0,Pioneer Football League,160.0,ACT,WAS,75.0,219.0,San Diego,10,1986-05-15,1.0,00-0026300,2011,19,36,246.0,1,2.0,3.0,24.0,0,0,363.0,32.0,12.0,-5.630992191824454,0,3.403254972875226,0.11462686481515666,11,67.0,0,1.0,1.0,3.0,-1.7851595963529077,0,0,2,0.0,0,0.0,0.0,84.0,0.0,0.0,-0.9848452892620116,0,0.0,0.045454545454545456,0.26498422712933756,0.2536707771723544,0.0,14.54,14.54,9,0.0060790273556231,0.033426183844011144,0.0,0.03585948810864357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228882662217045,1.0
QB,00-0026300,Josh Johnson,2008.0,Pioneer Football League,160.0,ACT,WAS,75.0,219.0,San Diego,10,1986-05-15,1.0,00-0026300,2012,0,0,0.0,0,0.0,1.0,8.0,1,1,0.0,0.0,0.0,-2.273151735018473,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030138637733574444,1.0
QB,00-0026300,Josh Johnson,2008.0,Pioneer Football League,160.0,ACT,WAS,75.0,219.0,San Diego,10,1986-05-15,1.0,00-0026300,2013,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,20.0,0,1.0,0.0,2.0,-0.5896850635763258,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00798977309044423,0.0
QB,00-0026300,Josh Johnson,2008.0,Pioneer Football League,160.0,ACT,WAS,75.0,219.0,San Diego,10,1986-05-15,1.0,00-0026300,2018,52,91,590.0,3,4.0,9.0,67.0,2,0,839.0,302.0,29.0,-12.234199859591296,2,3.5843010592958384,0.2815662681524061,23,120.0,1,0.0,0.0,7.0,2.4478178331108347,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.6,49.6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22815087396504136,0.0
QB,00-0026300,Josh Johnson,2008.0,Pioneer Football League,160.0,ACT,WAS,75.0,219.0,San Diego,10,1986-05-15,1.0,00-0026300,2021,57,85,638.0,5,2.0,3.0,23.0,0,0,620.0,283.0,39.0,27.387476933403597,0,4.867135819093114,0.3162417663806407,9,28.0,0,2.0,0.0,1.0,-3.1913480453076772,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46.32,46.32,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10557986870897154,0.0
